"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"365",0.0119271252323576,0.014,0.645,0.008,0.0102314553120955,0.010672454564689,0.013
"366",0.722078228299773,0.749,0.069,0.756,0.922135621975013,0.68767656112194,0.831
"367",0.33355878232288,0.329,0.019,0.38,0.394340212546003,0.707352530797996,0.485
"368",0.567875441788699,0.56,0.049,0.58,0.269765543868114,0.444962893789989,0.385
"369",0.941506257014974,0.943,0.445,0.935,0.567928120375357,0.67662734632648,0.676
"370",0.842771620411026,0.853,0.97,0.904,0.663166241933891,0.59123012994675,0.686
"371",0.774213629349642,0.787,0.02,0.653,0.960520399849203,0.855522877526943,0.815
"372",0.657564395664279,0.654,0.621,0.662,0.865369947559125,0.838650478712659,0.841
"373",0.25079102578033,0.243,0.63,0.228,0.209295797049035,0.247023044667553,0.331
"374",0.589117160170079,0.588,0.112,0.556,0.600296541801516,0.724690333614439,0.636
"375",0.240071648858176,0.254,0.804,0.256,0.200919289045802,0.282394133528342,0.302
"376",0.0392422397082288,0.042,0.991,0.033,0.0857555663155891,0.0394514742282754,0.12
"377",0.659798903456407,0.657,0.904,0.581,0.682070199439374,0.563995463109172,0.544
"378",0.661668489454848,0.662,0.797,0.63,0.536870681773301,0.563247160039555,0.659
"379",0.974604276369212,0.971,0.228,0.936,0.88580198184091,0.884644275198567,0.737
"380",0.8053923025729,0.831,0.195,0.726,0.745252164880568,0.745174593895214,0.817
"381",0.461571881749541,0.44,0.061,0.39,0.10870385014003,0.282126843859006,0.131
"382",0.217485970940087,0.226,0.765,0.268,0.190306281312074,0.230110348083516,0.17
"383",0.258005708867062,0.253,0.602,0.228,0.0278472717663402,0.302243808263125,0.104
"384",0.377450814088919,0.383,0.935,0.342,0.55637925603426,0.542313450596166,0.581
"385",0.104805949499581,0.104,0.875,0.095,0.0896569335432823,0.103336723362475,0.137
"386",0.346767850445176,0.363,0.965,0.358,0.990012392626131,0.989741567931928,0.55
"387",0.894969124230356,0.915,0.906,0.902,0.794462272700979,0.930653992739848,0.871
"388",0.903552146710093,0.921,0.198,0.906,0.972138463839967,0.880574803977447,0.957
"389",0.747657558954629,0.748,0.986,0.805,0.83008214290251,0.555553766534274,0.665
"390",0.0596769633312192,0.055,0.704,0.052,0.226562314209019,0.0673242454499796,0.11
"391",0.375078269931877,0.357,0.868,0.338,0.847903307982103,0.429694791609298,0.412
"392",0.852648556459646,0.864,0.861,0.88,0.684702493967698,0.608956822145352,0.681
"393",0.891889526267421,0.896,0.524,0.906,0.911298018826314,0.860773464274932,0.976
"394",0.508934338623563,0.531,0.849,0.474,0.95750173716629,0.863861989408901,0.443
"395",0.0655703220652762,0.057,0.98,0.046,0.125650145190789,0.062537499884538,0.089
"396",0.848553170077707,0.851,0.35,0.899,0.452930966413504,0.531340578685183,0.646
"397",0.909373782934971,0.904,0.594,0.924,0.772449802453045,0.704327490416643,0.929
"398",0.993897151637635,0.993,0.622,0.996,0.853093901593281,0.841616868202105,0.982
